pitch_id,pitcher_id,pitcher_side,pitch_type,pitch_initial_speed_a,break_x_a,break_z_a,pitch_initial_speed_b,spinrate_b,break_x_b,break_z_b
465,96028,L,,,,,91.6078,2262.32,1.14762,-19.8566
466,96028,L,,,,,91.1687,2075.69,-5.57266,-25.2554
467,96028,L,,,,,91.6573,2071.35,-6.96202,-22.955
468,96028,L,,,,,90.2671,2128.07,-1.86929,-18.6113
469,96028,L,,,,,90.1636,2061.92,-7.63921,-29.1713
470,96028,L,,,,,77.7558,2058.04,16.3616,-52.5598
471,96028,L,,,,,77.2968,2004.44,16.0741,-53.0726
472,96028,L,,,,,89.3493,2101.05,-11.285,-25.1643
473,96028,L,,,,,88.0785,2016.98,-13.1449,-27.425
474,96028,L,,,,,88.1389,2099.44,-7.24585,-24.325
475,96028,L,,,,,79.8027,1637.54,-12.514,-32.9301
476,96028,L,,,,,90.3405,2092.92,-8.87373,-29.9417
477,96028,L,,,,,79.5821,2129.45,11.8098,-48.7024
478,96028,L,,,,,88.7041,1976.23,-9.94913,-30.8418
479,96028,L,,,,,89.5935,1981.52,-10.3561,-29.523
480,96028,L,,,,,90.0448,2018.75,-9.07119,-28.8304
481,96028,L,,,,,90.7553,1983.46,-9.92829,-29.4375
482,96028,L,,,,,88.1554,2147.21,-1.37137,-17.3987
483,96028,L,,,,,88.8441,2048.01,-2.76084,-19.7379
484,96028,L,,,,,89.538,2087.31,-3.50215,-16.4041
485,96028,L,,,,,90.4366,2092.14,-14.2953,-26.4295
486,96028,L,,,,,78.3027,1604.41,-14.1658,-31.6348
487,96028,L,,,,,90.163,1993.12,-13.6332,-21.8038
488,96028,L,,,,,78.8331,2115.46,11.7578,-51.4695
489,96028,L,,,,,78.4534,1604.14,-13.5035,-31.2384
490,96028,L,,,,,78.2589,2214.96,16.8467,-53.5972
491,96028,L,,,,,77.1723,1640.47,-14.6022,-36.9012
492,96028,L,,,,,77.8671,1620.56,-13.7829,-32.6815
493,96028,L,,,,,87.5119,2009.47,-14.4057,-22.4453
494,96028,L,,,,,88.2928,1989.01,-13.9038,-24.7418
495,96028,L,,,,,90.7299,2104.07,-2.8198,-17.6192
496,96028,L,,,,,88.0136,1999.21,-11.8408,-26.0458
497,96028,L,,,,,90.3,2073.93,-11.071,-24.1828
498,96028,L,,,,,91.2706,2066.9,-11.548,-21.1432
499,96028,L,,,,,90.2284,2044.59,-11.7407,-25.4324
500,96028,L,,,,,90.3811,1081.19,-11.8368,-21.9895
1,104574,R,Fastball,94.4,-7.85,6.9,94.7391,2247.65,6.19318,-13.7682
2,104574,R,Fastball,94.3,-11.3,6.61,94.5772,2240.71,18.5272,-17.5451
3,104574,R,Fastball,95.8,-10.83,5.16,96.1434,2828.25,17.6062,-18.0459
4,104574,R,Curveball,81.8,3.25,-8.79,82.4063,2802.57,-6.02352,-57.2126
5,104574,R,Fastball,96.4,-10.61,6.12,96.7529,2262.94,15.8837,-15.6171
6,104574,R,Fastball,95.3,-9.35,8.24,95.7069,2339.5,13.1767,-14.1028
7,104574,R,Curveball,81.6,4.64,-9.69,82.084,2934.17,-9.6047,-60.5845
8,104574,R,Fastball,94.3,-8.23,7.45,94.907,2324.76,16.1129,-15.1168
9,104574,R,Fastball,93.2,-8.95,7.43,93.8259,2253.76,10.9649,-19.3761
10,104574,R,Fastball,94.3,-9.09,8.63,95.0422,2205.64,15.7168,-16.4567
11,104574,R,Fastball,95,-10.09,7.2,95.6385,2273.32,14.3927,-15.7164
12,104574,R,Curveball,80.7,5.28,-8.89,81.3074,2676.67,-10.3852,-55.1432
13,104574,R,Fastball,95.2,-6.07,7.79,95.5757,2304.29,10.7197,-16.3692
14,104574,R,Curveball,81.6,6.4,-7.5,82.0865,2777.92,-12.0066,-53.5776
15,104574,R,Fastball,95,-8.78,7.59,95.71,2302.11,15.781,-13.7587
16,104574,R,Fastball,94.6,-8.58,8.5,95.1672,2248.32,13.6775,-17.8324
17,104574,R,Fastball,94.9,-9.05,8.35,95.3488,2297.97,13.7009,-14.9297
18,104574,R,Fastball,94.8,-8.37,6.78,94.9805,2231.27,11.9594,-16.5292
19,104574,R,Fastball,93.9,-9.92,10.04,94.4401,2287.3,15.8716,-12.325
20,104574,R,Curveball,80.6,2.82,-9.67,81.0696,2840.93,-4.36758,-59.6482
21,104574,R,Fastball,93.9,-7.17,3.97,94.5063,2315.78,11.4723,-19.4519
22,104574,R,Fastball,95.5,-11.18,8.69,95.7177,2262.94,16.711,-15.6914
23,104574,R,Curveball,80.9,2.44,-6.7,81.2944,2696.2,-6.68639,-52.4116
24,104574,R,Fastball,94.4,-7.82,6.62,94.9703,2319.93,13.7378,-18.2001
25,104574,R,Fastball,95.3,-10.09,7.34,95.7224,2355.26,13.8186,-14.8127
26,104574,R,Fastball,94.5,-10.87,6.71,95.1433,2326.63,16.3111,-19.4274
27,104574,R,Fastball,95.4,-8.72,7.95,95.9534,2282.91,13.8099,-15.1872
28,104574,R,Fastball,94.9,-9.89,8.29,95.3316,2306.02,14.7792,-13.7412
29,104574,R,Changeup,88.8,-12.48,2.45,89.2536,1990.13,19.8673,-29.8693
30,104574,R,Fastball,95.2,-5.07,7.46,95.3957,2329.15,6.40536,-16.4368
31,104574,R,Fastball,95.4,-8.3,8.8,95.9543,2273.38,14.6727,-13.255
32,104574,R,Curveball,83.2,2.55,-7.93,83.5302,2933.05,-8.09792,-51.3672
33,104574,R,Fastball,94.9,-2.27,9.31,95.4194,2359.76,2.18801,-12.7677
34,104574,R,Fastball,94.7,-10.6,9.68,95.2959,2329.39,16.4172,-8.89136
35,104574,R,Fastball,92.7,-9.54,7.06,93.2852,2265.07,14.5571,-19.8909
36,104574,R,Fastball,94.1,-10.85,9.04,94.7543,2292.21,17.016,-15.4428
37,104574,R,Fastball,95.4,-6.67,7.27,95.8938,2185.9,11.9364,-18.6236
38,104574,R,Fastball,96.3,-8.29,8.48,96.6783,2330.5,15.5382,-13.4376
39,104574,R,Fastball,95.7,-10.51,8.06,96.3688,2174.22,17.3012,-12.782
40,104574,R,Fastball,94.1,-7.45,8.58,94.4131,2210.92,11.0391,-16.2314
41,104574,R,Curveball,79.3,5.62,-9.81,79.9114,2698.42,-11.9925,-59.3123
42,104574,R,Fastball,95.3,-6.3,9.23,95.7502,2236.7,9.86973,-14.689
43,104574,R,Fastball,95.2,-5.53,8.25,95.421,2271.73,7.37689,-15.6546
44,104574,R,Fastball,94.9,-7.07,8.43,95.212,2275.06,10.703,-15.3202
45,104574,R,Curveball,81.1,4.15,-9.52,81.427,2873.76,-8.46092,-62.1304
46,104574,R,Fastball,95.1,-8.84,9.99,95.6871,2279.03,14.1878,-10.4053
47,104574,R,Fastball,93.4,-8.15,7.51,94.0909,2280.1,11.6576,-16.9117
48,104574,R,Fastball,93.6,-6.88,6.86,93.7305,2138.42,8.53471,-18.3148
49,104574,R,Fastball,94.8,-7.43,10.51,95.285,2131.52,11.8868,-11.0976
50,104574,R,Curveball,81.3,3.68,-8.99,81.9535,2826.57,-9.5355,-54.7667
51,104574,R,Fastball,96.2,-5.39,9.57,96.7386,,11.6048,-9.90817
52,104574,R,Curveball,82.9,3,-7.43,83.4775,2668.04,-6.85784,-49.877
53,104574,R,Curveball,81,6.59,-8.13,81.4175,2720.7,-12.6631,-55.8094
54,104574,R,Changeup,87.4,-10.25,2.16,87.7951,1785.95,15.5637,-30.0474
55,104574,R,Fastball,94.5,-5.72,10.1,94.9764,2355.01,7.63424,-13.5084
56,104574,R,Fastball,94.5,-8.95,6.83,94.9521,2146.05,12.4608,-18.7557
57,104574,R,Curveball,80.4,5.31,-7.74,80.9225,2779.35,-16.7988,-56.8734
58,104574,R,Fastball,94.3,-5.72,7.1,94.8086,2101.45,9.36328,-18.8532
59,104574,R,Fastball,93.9,-6.84,6.47,94.3369,2170.62,12.0096,-19.0985
60,104574,R,Fastball,95.2,-8.31,8.79,95.4156,2268.67,11.7214,-15.1309
61,104574,R,Changeup,89,-7.55,3.33,89.5132,1703.9,11.7833,-25.8536
62,104574,R,Fastball,95.2,-8.99,6.66,95.8409,2309.26,14.137,-10.9159
63,104574,R,Fastball,95.3,-7.35,7.62,95.5968,2332.95,11.6852,-17.3674
64,104574,R,Fastball,94.7,-7.32,6.14,95.127,2345.19,9.84739,-17.9733
65,104574,R,Curveball,80.7,7.5,-7.82,81.1414,2663.75,-18.1756,-55.5875
66,104574,R,Fastball,95,-10.09,3.96,95.6119,2264.55,17.8377,-19.806
67,104574,R,Fastball,95.9,-10.17,5.77,96.1178,2318.97,15.2632,-20.5282
68,104574,R,Fastball,94.6,-12.99,5.14,94.894,2244.67,22.3323,-20.9487
69,104574,R,Curveball,79.8,5.38,-9.01,80.446,2754.24,-13.3052,-56.5449
70,104574,R,Fastball,94.8,-8.75,5.34,95.1858,2219.66,13.4634,-19.4183
71,104574,R,Fastball,94.1,-5.85,5.37,94.5228,2271.53,7.34397,-19.8967
72,104574,R,Fastball,93.8,-7.16,4.87,94.225,2353.42,9.91305,-18.9776
73,104574,R,Fastball,94.7,-7.46,6.05,95.1539,2269.61,8.47168,-18.4944
74,104574,R,Fastball,95.1,-8.13,7.44,95.3732,2364.41,6.65489,-15.1037
75,104574,R,Fastball,95,-6.5,6.56,95.487,2336.52,6.23184,-15.3282
76,104574,R,Fastball,95.3,-9.96,5.87,95.7594,2330.74,16.0435,-20.1216
77,104574,R,Fastball,94.7,-7.91,3.69,95.371,2220.82,10.3004,-16.9729
78,104574,R,Fastball,95.7,-7.34,5.47,95.9572,2287.61,9.10469,-16.0442
79,104574,R,Curveball,81.6,5.88,-8,81.9532,2732.26,-13.6309,-55.6695
80,104574,R,Fastball,93.5,-5.7,9.71,93.9141,2355.42,7.82244,-11.679
81,104574,R,Fastball,93.7,-6.49,8.57,94.1414,2107.15,12.7219,-12.8434
82,104574,R,Fastball,94.1,-7.86,7.03,94.6988,2192.67,12.0737,-15.0789
83,104574,R,Fastball,94.2,-3.25,8.98,95.0113,2290.61,7.11774,-13.7698
84,104574,R,Fastball,94.4,-10.21,6.72,94.7683,2225.62,15.8628,-18.5176
85,104574,R,Fastball,95.3,-9.17,7.24,95.6074,2198.79,15.3553,-16.4113
86,104574,R,Fastball,95,-8.77,7.75,95.528,2234.81,14.6649,-13.1374
87,104574,R,Fastball,94.6,-10.25,6.88,95.0162,2203.63,15.5183,-16.8481
88,104574,R,Fastball,93.9,-6.4,8.78,94.2062,2129.63,10.2402,-15.5783
89,104574,R,Fastball,92.6,-10.28,8.75,93.1745,2288.54,18.411,-13.9051
90,104574,R,Fastball,93.5,-10.57,8.36,93.7887,2308.17,17.0458,-14.4826
91,104574,R,Fastball,94,-6.19,8.82,94.4981,2244.86,11.6327,-14.4546
92,104574,R,Fastball,93.9,-7.68,7.17,94.1548,2216.47,13.6849,-15.1134
93,104574,R,Fastball,94.3,-6.73,7.18,94.7732,2115.1,14.7707,-16.8497
94,104574,R,Fastball,92.9,-7.21,7.51,93.3355,2180.37,13.8857,-15.457
95,104574,R,Curveball,79.9,6.43,-10.22,80.4096,2681.2,-12.3446,-55.2508
96,104574,R,Fastball,93.3,-8.73,7.57,93.4834,2228.58,12.6396,-16.212
97,104574,R,Fastball,93,-9.1,7.91,93.611,2259.28,14.954,-16.2788
98,104574,R,Fastball,94.5,-10,7.32,94.8264,2241.67,16.0528,-16.125
99,104574,R,Fastball,93.3,-5.45,8.69,93.5416,2249.4,8.41586,-15.9207
100,104574,R,Fastball,94.2,-6.89,7.64,94.4966,2231.89,8.63756,-14.2003
101,104574,R,Fastball,92.3,-3.36,9.73,,,,
102,104574,R,Fastball,92.3,-6.26,9.79,,,,
103,104574,R,Fastball,92.8,-10.13,7.66,,,,
104,104574,R,Fastball,92.6,-5.33,8.54,,,,
105,104574,R,Fastball,92.9,-8.52,7.28,,,,
106,104574,R,Fastball,93.9,-8.52,5.51,,,,
107,104574,R,Fastball,93.5,-8.3,9.42,,,,
108,104574,R,Fastball,92.9,-10.51,6.77,,,,
109,104574,R,Fastball,93.1,-8.33,7.93,,,,
110,104574,R,Fastball,93.7,-6.02,7.26,,,,
111,104574,R,Fastball,94.4,-7.48,7.26,,,,
112,104574,R,Curveball,80.9,4.56,-10.71,,,,
113,104574,R,Fastball,92.2,-10.48,6.83,,,,
114,104574,R,Fastball,92.3,-8.2,7.46,,,,
115,104574,R,Curveball,78.8,4.85,-9.2,,,,
116,104574,R,Fastball,93.4,-4.93,6.74,,,,
117,104574,R,Fastball,92.6,-7.23,8.93,,,,
118,104574,R,Fastball,92.2,-8.03,8.52,,,,
119,104574,R,Fastball,92.7,-10.93,7.05,,,,
120,104574,R,Curveball,79.1,3.88,-9.73,,,,
121,104574,R,Fastball,93,-8.9,7.86,,,,
122,104574,R,Fastball,91.7,-8.32,8.66,,,,
123,104574,R,Fastball,92.1,-4.19,9.25,,,,
124,104574,R,Fastball,93.3,-1.93,9.65,,,,
125,104574,R,Fastball,92.4,-7.5,8.02,,,,
126,104574,R,Curveball,78.6,6.51,-10.51,,,,
127,104574,R,Fastball,92,-8.25,7,,,,
128,104574,R,Fastball,91.7,-7.6,6.42,,,,
129,104574,R,Fastball,92.6,-10.97,8.5,,,,
130,104574,R,Fastball,93.1,-8.42,9.38,,,,
131,104574,R,Fastball,91,-6.94,9.78,,,,
132,104574,R,Fastball,91.4,-9.2,9.63,,,,
133,104574,R,Fastball,92.6,-8.07,8.77,,,,
134,104574,R,Fastball,92.9,-5.28,11,,,,
135,104574,R,Fastball,92.2,-8.66,6.54,,,,
136,104574,R,Fastball,92.4,-8.03,8.74,,,,
137,104574,R,Fastball,91.5,-7.85,8.49,,,,
138,104574,R,Changeup,85.9,-9.85,1.37,,,,
139,104574,R,Fastball,91.7,-8.22,6.95,,,,
140,104574,R,Curveball,77.8,5.53,-8.27,,,,
141,104574,R,Fastball,91.8,-3.18,12.43,,,,
142,104574,R,Changeup,87.3,-11.74,3.1,,,,
143,104574,R,Fastball,93.2,-5.11,9.27,,,,
144,104574,R,Fastball,93.1,-4.75,8.22,,,,
145,104574,R,Fastball,92.2,-3.64,9.26,,,,
146,104574,R,Changeup,87.3,-11.11,2.77,,,,
147,104574,R,Changeup,86.3,-10.88,2.6,,,,
148,104574,R,Changeup,86.8,-14.29,3.45,,,,
149,104574,R,Fastball,91.2,-10.82,7.27,,,,
150,104574,R,Fastball,91.6,-8.36,8.88,,,,
151,104574,R,Fastball,92.1,-9.97,6.93,,,,
152,104574,R,Curveball,77,8.66,-9.72,,,,
153,104574,R,Fastball,92.7,-3.86,9.19,,,,
154,104574,R,Fastball,94.3,-8.8,8.45,,,,
155,104574,R,Fastball,95,-8.3,8.32,,,,
156,104574,R,Fastball,94.5,-9.7,8.25,,,,
157,104574,R,Fastball,95.5,-8.46,8.2,,,,
158,104574,R,Fastball,94.4,-7.85,9.33,,,,
159,104574,R,Fastball,95,-2.7,12.53,,,,
160,104574,R,Fastball,93.8,-4.91,10.15,,,,
161,104574,R,Fastball,94.7,-8.33,8.59,,,,
162,104574,R,Curveball,79.5,5.86,-9.76,,,,
163,104574,R,Fastball,94.5,-5.84,8.49,,,,
164,104574,R,Fastball,93.9,-7.68,7.73,,,,
165,104574,R,Fastball,95.1,-7.8,8.04,,,,
166,104574,R,Fastball,94,-9,6.31,,,,
167,104574,R,Fastball,93.8,-0.4,10.33,,,,
168,104574,R,Fastball,93.9,-5.91,9.31,,,,
169,104574,R,Curveball,79.7,5.73,-9.97,,,,
170,104574,R,Fastball,92.3,-7.39,6.99,,,,
171,104574,R,Fastball,91.9,-8.08,8.03,,,,
172,104574,R,Curveball,79.3,6,-8.43,,,,
173,104574,R,Fastball,91.4,-9.06,5.98,,,,
174,104574,R,Fastball,93.1,-10.18,5.72,,,,
175,104574,R,Fastball,93.3,-7.82,9.37,,,,
176,104574,R,Fastball,93.1,-7.71,8.34,,,,
177,104574,R,Fastball,92.2,-2.44,10.36,,,,
178,104574,R,Fastball,92.7,-3.68,8.74,,,,
179,104574,R,Fastball,93.1,-7.48,8.75,,,,
180,104574,R,Fastball,92.4,-6.18,7.39,,,,
181,104574,R,Curveball,77.2,5.85,-9.65,,,,
182,104574,R,Fastball,91.8,-5.36,10.43,,,,
183,104574,R,Fastball,92.1,-8.42,7.23,,,,
184,104574,R,Fastball,92.2,-7.64,9.43,,,,
185,104574,R,Fastball,93,-7.17,9.65,,,,
186,104574,R,Fastball,93.4,-7.53,10.61,,,,
187,104574,R,Fastball,92.9,-10.04,7.72,,,,
188,104574,R,Fastball,94.1,-7.91,9.94,,,,
189,104574,R,Curveball,79.1,6.8,-10.17,,,,
190,104574,R,Curveball,78.3,6.36,-9.92,,,,
191,104574,R,Fastball,92.5,-7.92,9.3,,,,
192,104574,R,Fastball,92.6,-6.42,9.37,,,,
193,104574,R,Fastball,92.7,-6.68,7.94,,,,
194,104574,R,Fastball,92.5,-7.58,10.11,,,,
195,104574,R,Fastball,92.1,-7.52,10.18,,,,
196,104574,R,Changeup,85.8,-10.38,5.25,,,,
197,104574,R,Fastball,92.3,-5.57,8.74,,,,
198,104574,R,Curveball,78.4,4.98,-10.3,,,,
199,104574,R,Fastball,92.4,-3.06,9.07,,,,
200,104574,R,Fastball,90.7,-9.04,6.16,,,,
201,104574,R,Fastball,,,,91.2285,2349.84,6.50175,-17.3597
202,104574,R,Fastball,,,,92.5191,2329,4.34391,-15
203,104574,R,Fastball,,,,93.2998,2222.68,10.7666,-14.1191
204,104574,R,Fastball,,,,93.5186,2259.77,11.378,-13.0725
205,104574,R,Fastball,,,,92.7234,2259.51,11.9668,-17.8584
206,104574,R,Curveball,,,,80.276,2808.28,-10.7871,-65.8404
207,104574,R,Changeup,,,,89.2785,2080.45,18.0914,-26.3522
208,104574,R,Fastball,,,,92.8549,2188.46,12.1176,-13.8757
209,104574,R,Curveball,,,,79.2199,2684.21,-12.6411,-61.2998
210,104574,R,Curveball,,,,79.412,2856.43,-16.4332,-62.1897
211,104574,R,Fastball,,,,92.7114,2278.1,12.3675,-13.4706
212,104574,R,Fastball,,,,91.2721,2233.54,10.7434,-13.883
213,104574,R,Curveball,,,,78.2164,2555.14,-13.2753,-61.3817
214,104574,R,Fastball,,,,92.3394,2307.51,13.4173,-20.5098
215,104574,R,Curveball,,,,77.2574,2684.72,-15.465,-61.75
216,104574,R,Fastball,,,,92.3393,2276.78,12.2369,-15.6173
217,104574,R,Fastball,,,,92.8865,2260.96,10.7764,-15.8196
218,104574,R,Fastball,,,,92.8007,2255.42,15.0727,-20.1154
219,104574,R,Fastball,,,,92.179,2190.66,8.91059,-16.4168
220,104574,R,Fastball,,,,91.6479,2300.48,8.68057,-16.6705
221,104574,R,Fastball,,,,91.6891,2176.97,9.94384,-17.8993
222,104574,R,Curveball,,,,79.207,2826.67,-13.3795,-63.076
223,104574,R,Fastball,,,,92.8931,2400.07,12.9285,-12.2217
224,104574,R,Fastball,,,,92.3711,2295.41,14.9785,-18.7269
225,104574,R,Curveball,,,,79.7305,2835.77,-18.169,-59.4386
226,104574,R,Fastball,,,,93.3546,2216.26,10.9635,-15.0477
227,104574,R,Fastball,,,,94.3133,2276.8,18.8513,-17.8778
228,104574,R,Fastball,,,,94.3998,2386.84,8.0261,-16.8869
229,104574,R,Fastball,,,,94.1292,2287.51,12.8908,-17.7062
230,104574,R,Fastball,,,,96.0671,2384.14,18.7728,-16.8825
231,104574,R,Fastball,,,,95.4764,2332.54,15.8745,-16.1795
232,104574,R,Fastball,,,,94.6136,2196.92,15.2681,-15.7946
233,104574,R,Fastball,,,,94.516,2289.34,18.1564,-18.031
234,104574,R,Fastball,,,,94.969,2258.68,16.643,-19.9375
235,104574,R,Curveball,,,,80.0779,2695.94,-9.34594,-56.5355
236,104574,R,Curveball,,,,81.1508,2813.19,-6.80589,-56.7199
237,104574,R,Curveball,,,,81.6284,2806.11,-9.69426,-57.44
238,104574,R,Curveball,,,,80.7167,2704.15,-10.0496,-59.7344
239,104574,R,Curveball,,,,79.3465,2598.28,-6.25976,-58.9527
240,104574,R,Changeup,,,,88.9279,2032.74,21.26,-31.0281
241,104574,R,Fastball,,,,92.1223,2180.49,19.8574,-23.1134
242,104574,R,Fastball,,,,93.6267,2187.36,15.1106,-20.1224
243,104574,R,Curveball,,,,79.0693,2716.34,-7.48129,-59.2264
244,104574,R,Fastball,,,,94.4794,2301.82,15.8759,-18.2456
245,104574,R,Fastball,,,,92.6186,2375.86,8.6601,-15.3102
246,104574,R,Fastball,,,,94.0201,2199.08,14.4385,-17.9833
247,104574,R,Fastball,,,,94.2887,2232.26,15.5241,-17.159
248,104574,R,Fastball,,,,93.9467,2242.62,17.3874,-18.7763
249,104574,R,Fastball,,,,94.1584,2302.68,19.1552,-17.7917
250,104574,R,Fastball,,,,94.5399,2289.99,20.2856,-18.0089
251,104574,R,Changeup,,,,89.212,2198.38,24.689,-31.506
252,104574,R,Fastball,,,,93.2405,2319.84,13.7109,-15.1647
253,104574,R,Curveball,,,,80.8803,2721.15,-9.48707,-55.0524
254,104574,R,Fastball,,,,94.8532,2320.41,11.6888,-13.1245
255,104574,R,Curveball,,,,80.191,2651.54,-8.98702,-57.4009
256,104574,R,Fastball,,,,94.8431,2088.88,15.6608,-16.8486
257,104574,R,Changeup,,,,86.7201,1959.39,20.8887,-30.6132
258,104574,R,Changeup,,,,88.5166,2095.77,22.3849,-30.9782
259,104574,R,Fastball,,,,94.3063,2278.35,16.6159,-15.1057
260,104574,R,Curveball,,,,81.1354,2626.55,-10.0969,-59.0078
261,104574,R,Curveball,,,,80.9367,2594.4,-11.5548,-55.6974
262,104574,R,Fastball,,,,96.3107,2170.86,12.9628,-15.9549
263,104574,R,Changeup,,,,89.8831,1904.29,23.2232,-30.181
264,104574,R,Fastball,,,,93.8714,2235.48,18.5434,-19.3756
265,104574,R,Fastball,,,,94.5526,2234.65,19.551,-22.1542
266,104574,R,Fastball,,,,94.8477,2269.55,18.9259,-18.582
267,104574,R,Fastball,,,,92.9891,2240.09,9.2895,-14.8678
268,104574,R,Fastball,,,,94.1517,2230.87,16.3266,-20.7433
269,104574,R,Fastball,,,,94.7817,2224.73,15.7112,-20.1209
270,104574,R,Fastball,,,,94.2859,2211.74,18.5544,-19.5231
271,104574,R,Fastball,,,,93.545,2199.13,17.4207,-16.6342
272,104574,R,Changeup,,,,87.8908,2050.72,25.1356,-37.232
273,104574,R,Fastball,,,,94.8603,2225.02,17.2661,-16.9761
274,104574,R,Fastball,,,,93.8663,2217.48,10.9919,-16.9113
275,104574,R,Fastball,,,,94.5612,2087.38,13.4812,-18.2386
276,104574,R,Curveball,,,,79.9124,2704.63,-9.68485,-58.9543
277,104574,R,Fastball,,,,95.5148,2279.88,7.18587,-14.5593
278,104574,R,Changeup,,,,87.7329,2026.33,22.6137,-29.543
279,104574,R,Fastball,,,,95.7037,2234.39,14.3739,-16.3177
280,104574,R,Fastball,,,,94.2549,2197.51,21.1069,-22.3967
281,104574,R,Curveball,,,,79.9065,2666.24,-14.2489,-59.555
282,104574,R,Fastball,,,,94.6852,2413.97,18.0956,-12.7021
283,104574,R,Fastball,,,,95.3181,2140.94,17.3825,-20.3764
284,104574,R,Fastball,,,,94.3073,2277.45,14.1776,-16.3529
285,104574,R,Curveball,,,,79.5882,2651.62,-7.81793,-58.071
286,104574,R,Fastball,,,,93.6089,2244.3,8.4412,-20.4749
287,104574,R,Fastball,,,,93.8542,2270.75,5.23477,-15.5738
288,104574,R,Fastball,,,,93.5019,2381.67,13.9725,-13.181
289,104574,R,Curveball,,,,79.8061,2756.97,-12.1838,-62.0208
290,104574,R,Fastball,,,,95.6632,2264.07,13.4542,-12.1955
291,104574,R,Curveball,,,,80.0872,2808.61,-10.5653,-58.3654
292,104574,R,Curveball,,,,78.4517,2703.14,-11.8134,-63.1958
293,104574,R,Fastball,,,,95.9079,2367.38,15.6509,-13.6749
294,104574,R,Fastball,,,,94.504,2223.9,15.9829,-13.4534
295,104574,R,Fastball,,,,93.9018,2283.84,8.94826,-8.69844
296,104574,R,Fastball,,,,94.3222,2255.78,15.01,-12.5546
297,104574,R,Changeup,,,,89.1305,2107.56,20.2513,-20.0653
298,104574,R,Fastball,,,,95.4583,2299.91,13.9136,-17.9163
299,104574,R,Fastball,,,,95.8557,2216.51,11.8716,-15.1612
300,104574,R,Curveball,,,,80.6918,2739.64,-3.22789,-67.1826
301,104574,R,Fastball,,,,93.604,2321.37,11.9023,-11.3017
302,104574,R,Fastball,,,,94.672,2365.75,5.51183,-10.572
303,104574,R,Fastball,,,,95.1776,2188.86,9.4628,-11.5638
304,104574,R,Changeup,,,,89.3049,1953.09,19.2547,-29.5236
305,104574,R,Curveball,,,,79.707,2831.34,-12.3343,-62.8507
306,104574,R,Fastball,,,,94.4693,2389.66,5.96954,-12.9022
307,104574,R,Fastball,,,,94.8799,2243.1,12.3444,-14.7581
308,104574,R,Curveball,,,,80.0866,2772.11,-8.40671,-59.3833
309,104574,R,Fastball,,,,94.5154,2347.63,8.46619,-13.5963
310,104574,R,Curveball,,,,81.098,2812.7,-10.5682,-62.2923
311,104574,R,Fastball,,,,94.1594,2158.64,12.6938,-13.3833
312,104574,R,Fastball,,,,94.0727,2202.23,4.82426,-11.972
313,104574,R,Fastball,,,,94.0283,2266.97,11.9372,-16.7768
314,104574,R,Curveball,,,,78.1498,2784.96,-6.27775,-66.3858
315,104574,R,Fastball,,,,93.9179,2207.96,14.4266,-14.3409
316,104574,R,Changeup,,,,88.8434,2055.42,19.4511,-26.2607
317,104574,R,Fastball,,,,94.7265,2262.26,12.0135,-14.5775
318,104574,R,Fastball,,,,94.7406,2279.45,13.2149,-12.3872
319,104574,R,Curveball,,,,80.7232,2820.5,-6.93044,-62.5288
320,104574,R,Fastball,,,,94.5225,2301.72,9.5532,-17.3143
321,104574,R,Changeup,,,,87.6649,1897.22,20.7275,-30.6455
322,104574,R,Fastball,,,,94.6536,2297.01,12.3742,-15.919
323,104574,R,Fastball,,,,94.5121,2262.97,16.828,-16.3356
324,104574,R,Fastball,,,,95.1276,2228.2,12.1343,-14.627
325,104574,R,Fastball,,,,94.1853,2307.95,11.2949,-13.1221
326,104574,R,Fastball,,,,94.8412,2419.94,10.805,-17.9551
327,104574,R,Fastball,,,,94.2558,2315.22,18.8731,-17.2363
328,104574,R,Curveball,,,,80.046,2770.29,-8.48965,-61.5465
329,104574,R,Curveball,,,,80.4588,2800.72,-11.1809,-62.0505
330,104574,R,Fastball,,,,91.9694,2351.04,11.7748,-12.5106
331,104574,R,Fastball,,,,94.0811,2242.67,15.3135,-14.7045
332,104574,R,Fastball,,,,95.2324,2394.43,14.8625,-14.7787
333,104574,R,Fastball,,,,94.3664,2291.01,11.9665,-16.8732
334,104574,R,Fastball,,,,94.7214,2247.34,13.8809,-16.742
335,104574,R,Fastball,,,,94.8887,2229.9,15.2847,-13.8194
336,104574,R,Fastball,,,,93.6991,2223.91,17.2227,-13.9309
337,104574,R,Fastball,,,,94.307,2228.14,9.5962,-14.238
338,104574,R,Fastball,,,,94.8567,2362.89,14.3138,-13.2674
339,104574,R,Fastball,,,,94.5512,2289.83,13.4433,-15.8261
340,104574,R,Fastball,,,,94.5891,2282.64,14.4429,-19.2369
341,104574,R,Fastball,,,,94.9968,2208.44,13.6869,-16.1003
342,104574,R,Changeup,,,,89.9758,2054.94,22.4779,-24.143
343,104574,R,Fastball,,,,94.8013,2175.77,14.3554,-12.3916
344,104574,R,Fastball,,,,94.5488,2213.69,14.7122,-14.4228
345,104574,R,Fastball,,,,94.0817,2265.11,15.3595,-15.2365
346,104574,R,Fastball,,,,94.9218,2259.55,15.7613,-14.3395
347,104574,R,Fastball,,,,95.3582,2286.55,17.9779,-15.8303
348,104574,R,Fastball,,,,94.6975,2277.88,16.0534,-14.1113
